"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2","list-view-header"
"https://www.hepsiemlak.com/izmir-karabaglar-bozyaka-satilik/daire/111413-470","10","2.000.000","29-12-2024","Satılık Daire","1 +
                          1","60 m²","Sıfır Bina","3. Kat","İzmir / Karabağlar / Bozyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/akgun-insaat-gayrimenkul-111413","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/1/4/1/1/1/af1e4cf6-f4d5-41e8-9f34-64ed72822204.jpg","Whatsapp","Akgün İnşaat Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/0/4/5/9/3/4/a4b5ebde-07ff-426e-a54e-935a8fb64a09.jpeg","Bahcem Cafe Yakını 1+1 Oto Parklı Sıfır Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-arap-hasan-satilik/daire/117663-1893","22","3.550.000","11-12-2024","Satılık Daire","2 +
                          1","100 m²","31
                        Yaşında","Giriş Katı","İzmir / Karabağlar / Arap Hasan Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/7/1/4/8/3/4/c9ce24fc-ff9d-459c-888c-2f19c1d9fafa.jpg","Arap Hasan Mahallesinin En Güzel Sokağında Arakat Düz Giriş Doğalgazlı Komple Bakımlı 2+1 Satılık"
"https://www.hepsiemlak.com/izmir-foca-yenibagarasi-satilik/villa/141712-97","5","2.900.000","02-01-2025","Satılık Villa","5 +
                          1","100 m²","Sıfır Bina","Bahçe Katı","İzmir / Foça / Yenibağarası Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeler-gayrimenkul-danismanlik-2-141712","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/1/7/1/4/1/c34cf62a-9871-4f68-a2c7-5b206910c2d6.jpg","Whatsapp","Yeler Gayrimenkul Danışmanlık 2","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/7/7/2/9/3/4/9ad176d0-1d55-405e-aeb1-93c31c4f45e9.jpeg","Satılık Daireler Ve Dubleksler"
"https://www.hepsiemlak.com/izmir-torbali-yedi-eylul-satilik/daire/2527-13160","22","2.700.000","18-01-2025","Satılık Daire","2 +
                          1","80 m²","Sıfır Bina","2. Kat","İzmir / Torbalı / Yedi Eylül Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-adres-2527","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/5/2/0/0/1a302320-ccdd-4f31-95f3-cc4105f69628.jpg","Whatsapp","Remax Adres","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/7/8/1/8/3/4/1737059683149-43818738.jpg","İzmir Torbalı Yedi Eylül Mahallesinde Önü Açık Yeni Binada 2+1 Ferah Satılık Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-osmangazi-satilik/daire/54684-3621","23","2.400.000","17-01-2025","Satılık Daire","2 +
                          1","70 m²","30
                        Yaşında","1. Kat","İzmir / Bayraklı / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-altunsu-54684","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/6/4/5/0/b6040562-d91e-44df-829b-89dabdd6ee94.jpg","Whatsapp","Startkey Altunsu","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/2/2/2/8/3/4/594dcaae-8496-4612-884f-63edb226ffa0.jpg","Bayraklı Osmangazi Mahallesi Satılık 2+1 Daire"
"https://www.hepsiemlak.com/izmir-torbali-yemislik-satilik/daire/154461-44","25","2.750.000","31-01-2025","Satılık Daire","2 +
                          1","120 m²","1
                        Yaşında","2. Kat","İzmir / Torbalı / Yemişlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkuaz-emlak-154461","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/4/4/5/1/f416dff6-0056-48ce-9521-98f89caab39c.jpg","Whatsapp","Turkuaz Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/2/4/9/0/4/4/d0f65be4-67dd-4018-8783-bf253f4edc22.jpg","Turkuazadan Gelişen Bölgede Satılık Sıfır Site İçerisinde 2+1 110m'2 Satılık Daire"
"https://www.hepsiemlak.com/izmir-konak-gunes-satilik/mustakil-ev/140904-212","28","3.500.000","23-01-2025","Satılık Müstakil Ev","4 +
                          4","150 m²","31
                        Yaşında","Bahçe Katı","İzmir / Konak / Güneş Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-zirve-gayrimenkul-140904","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/9/0/4/1/e66778f4-fb87-4609-b9be-35969b3554cd.jpg","Whatsapp","Startkey Zirve Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/7/1/8/0/4/4/b5a557ed-e695-46ad-8164-48c9a579fe09.jpeg","Konak Agora'da Satılık Tarihi Rum Evi"
"https://www.hepsiemlak.com/izmir-buca-yaylacik-satilik/daire/144360-65","16","1.400.000","02-02-2025","Satılık Daire","2 +
                          1","78 m²","3
                        Yaşında","Yüksek Giriş","İzmir / Buca / Yaylacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeva-yapi-gayrimenkul-144360","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/3/4/4/1/f7a45ff0-c9f5-4a38-8902-ee521019178e.jpeg","Whatsapp","Yeva Yapı Gayrimenkul","","Yaylacık Mah. Merkezi Konum Yatırıma Uygun Krediye Uygun 2+1"
"https://www.hepsiemlak.com/izmir-torbali-inonu-satilik/daire/144072-149","38","3.250.000","23-12-2024","Satılık Daire","3 +
                          1","135 m²","11
                        Yaşında","3. Kat","İzmir / Torbalı / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kare-144072","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/0/4/4/1/e5bfd3e8-241a-4e6a-b048-a9dde1fc103b.jpg","Whatsapp","Remax Kare","","Acil Satılık Torbalı Ayrancılar'da 3+1 Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-cumhuriyet-satilik/villa/151934-57","27","7.000.000","05-01-2025","Satılık Villa","3 +
                          1","120 m²","1
                        Yaşında","","İzmir / Seferihisar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-ayyildizhan-emlak-151934","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/9/1/5/1/69f9b6fb-2359-40be-b5b4-ea36609a0b4e.jpg","Whatsapp","Turpa Ayyıldız&han Emlak","","Seferihisar Doğanbey Denize 300 Metre  Triplex 3+1 120 M² Her Odada Ebeveyn Banyolu Satılık Villa"
"https://www.hepsiemlak.com/izmir-menemen-villakent-satilik/villa/148541-284","40","8.200.000","21-12-2024","Satılık Villa","3 +
                          1","160 m²","Sıfır Bina","Bahçe Katı","İzmir / Menemen / Villakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/va-gayrimenkul-148541","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/5/8/4/1/666fb354-d8f2-4741-b41d-eecac492a70a.jpg","Whatsapp","Va Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/7/8/9/8/3/4/8a84a521-edd8-43f1-b2b4-2adb9bd5a57f.jpeg","Villakent'te Muhteşem Konumda Geniş Bahçeli Satılık Lüks Villa"
"https://www.hepsiemlak.com/izmir-menemen-kemal-ataturk-satilik/daire/143949-451","34","5.225.000","16-01-2025","Satılık Daire","2 +
                          1","145 m²","Sıfır Bina","6. Kat","İzmir / Menemen / Kemal Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-macro-143949","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/9/3/4/1/23cc3cc1-ba7a-4c7d-91e0-2ccc0d22c63f.jpg","Whatsapp","Startkey Macro","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/6/5/9/8/3/4/5ca5b621-8fbc-4496-b0b0-e04f11a7ab75.jpeg","Startkey Macro / Erkaya Twins Sitesinde 3+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-dikili-cumhuriyet-satilik/villa/103566-2009","39","8.900.000","19-12-2024","Satılık Villa","4 +
                          1","135 m²","Sıfır Bina","","İzmir / Dikili / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ilyada-103566","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/5/3/0/1/779fb676-bd3c-4991-a27a-cd0a1877c4d9.jpg","Whatsapp","Remax İlyada","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/9/2/9/8/3/4/70a1eea2-e5ef-4bfe-befe-95eb6a0f2710.jpg","Dikili Merkezde Bahçeli Doğayla İç İçe 4+1 İkiz Villa"
"https://www.hepsiemlak.com/izmir-karaburun-mordogan-satilik/villa/112706-7343","35","7.800.000","17-12-2024","Satılık Villa","2 +
                          1","110 m²","Sıfır Bina","","İzmir / Karaburun / Mordoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg","Whatsapp","Kw Alesta-viya-orsa 2","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/7/7/8/3/4/3f73fe85-dc36-464e-b425-95238809f0fc.jpg","Mordoğan Da Site İçinde Geniş Bahçeli Sıfır Satılık Villalar"
"https://www.hepsiemlak.com/izmir-bornova-yesilova-satilik/daire/145761-182","35","3.650.000","14-12-2024","Satılık Daire","1 +
                          1","50 m²","1
                        Yaşında","6. Kat","İzmir / Bornova / Yeşilova Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-first-145761","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/7/5/4/1/04981d0d-c4e3-478b-9ca6-1ddc30a791d8.jpg","Whatsapp","Remax First","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/2/1/6/8/3/4/91cb6ead-c618-4695-9a53-e327e3b80315.jpg","Bornova Viven Vouge Projesinde 1+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-konak-piri-reis-satilik/daire/142036-292","24","3.195.000","19-12-2024","Satılık Daire","2 +
                          1","75 m²","35
                        Yaşında","1. Kat","İzmir / Konak / Piri Reis Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/3/6/8/3/4/0bf2c6a1-8a72-463b-a3c0-075695da311a.jpg","Hatay Pazaryeri Yanında Arakat Bakımlı 2+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-dikili-salihler-satilik/villa/124110-468","40","6.950.000","03-01-2025","Satılık Villa","2 +
                          1","220 m²","25
                        Yaşında","","İzmir / Dikili / Salihler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozbek-gayrimenkul-124110","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/1/4/2/1/d7ec3d0e-675b-48d3-a7d9-cc7fe9ce76b5.jpg","Whatsapp","Özbek Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/8/8/4/8/3/4/cfa5c2cd-21b4-4696-b14f-81d24826efd4.jpg","İzmir Dikili Salihleraltı Denize Yakın Mesafede Satılık Villa"
"https://www.hepsiemlak.com/izmir-seferihisar-camikebir-satilik/daire/145519-169","40","3.475.000","31-01-2025","Satılık Daire","2 +
                          1","100 m²","Sıfır Bina","4. Kat","İzmir / Seferihisar / Camikebir Mah.","https://www.hepsiemlak.com/emlak-ofisi/aykurt-gayrimenkul-yatirim-145519","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/5/5/4/1/3e05e2f9-abc1-49e6-bdd6-84106cfb8548.jpg","Whatsapp","Aykurt Gayrimenkul Yatırım","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/1/4/3/7/3/4/0cec33a7-d9dc-478a-abac-0ab98e1e3880.jpeg","Sakin Ve Nezih Bölgede Kat Seçenekli Daireler!!"
"https://www.hepsiemlak.com/izmir-dikili-candarli-satilik/villa/142204-419","48","6.000.000","20-01-2025","Satılık Villa","2 +
                          1","75 m²","31
                        Yaşında","Bahçe Katı","İzmir / Dikili / Çandarlı Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/2/6/0/4/3/4/538fadc3-f805-4532-a4bb-03617e504c93.jpeg","Çantek 2 Sitesin'de Deniz Manzaralı Müstakil Dubleks"
"https://www.hepsiemlak.com/izmir-cesme-reisdere-satilik/daire/98662-96","10","6.800.000","17-01-2025","Satılık Daire","2 +
                          1","80 m²","Sıfır Bina","2. Kat","İzmir / Çeşme / Reisdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-ve-danismanlik-98662","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Whatsapp","Alaçatı Gayrimenkul Ve Danışmanlık","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/7/1/8/7/3/4/5edf4fc7-266e-40e7-9bf8-56a8507b2468.jpeg","Alaçatı Gayrimenkulden Satılık Sıfır Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-tepekule-satilik/daire/33199-810","23","5.200.000","01-02-2025","Satılık Daire","3 +
                          1","150 m²","16
                        Yaşında","10. Kat","İzmir / Bayraklı / Tepekule Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/9/5/6/7/3/4/4980853d-010f-4060-88a4-b7a26247efca.jpeg","Tepekule De-Seyhankent Sitesinde Satılık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-satilik/daire/66154-1942","24","1.850.000","24-01-2025","Satılık Daire","3 +
                          1","120 m²","43
                        Yaşında","Yüksek Giriş","İzmir / Karabağlar / Doğanay Mah.","https://www.hepsiemlak.com/emlak-ofisi/karaca-emlak-66154","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/1/6/6/0/22f82f56-5f5b-4c27-823f-c6af921e143a.jpg","Whatsapp","Karaca Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/5/3/6/3/3/4/39f452a8-5373-4cee-92fe-b4aa93d93502.jpg","Karabağlar/ Doğanay Mahallesinde Satılık 3+1 110m2 Daire Kodu :1942"
"https://www.hepsiemlak.com/izmir-karabaglar-metin-oktay-satilik/daire/77409-711","32","3.750.000","09-11-2024","Satılık Daire","3 +
                          1","130 m²","21
                        Yaşında","1. Kat","İzmir / Karabağlar / Metin Oktay Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/0/8/7/6/3/4/bc187f95-4fb0-476f-b022-5fee04549450.jpg","Hıfsısıhada Pazar Yeri Karşısı  Şeker Fırın Arkası Bakımlı Satılık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-vatan-satilik/daire/23746-17414","31","2.490.000","31-01-2025","Satılık Daire","3 +
                          1","116 m²","30
                        Yaşında","3. Kat","İzmir / Karabağlar / Vatan Mah.","https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-23746","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/7/3/2/0/404b3208-931c-4599-b3ba-7cb5088f0c16.jpg","Whatsapp","Öğretmen Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/0/5/0/0/4/4/4a288d42-3a64-42cb-a506-331a9e8b4985.jpg","Vatan Mh Mızraklı Cd Üzeri 3+1 116m2 Arakat Satılık Daire"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-satilik/daire/70723-6386","24","8.750.000","16-12-2024","Satılık Daire","3 +
                          1","124 m²","Sıfır Bina","5. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-life-70723","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/7/0/7/0/7fec33e0-dc0d-46ed-a33d-f576e72b7c1f.jpg","Whatsapp","Coldwell Banker Life","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/7/5/7/8/3/4/94124068-c9d5-48fa-a9f0-16681191f12c.jpeg","Ataşehir'in En Yeni Projesi Hol Ataşehir De 3+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-satilik/villa/82933-238","14","7.650.000","29-01-2025","Satılık Villa","3 +
                          1","120 m²","Sıfır Bina","","İzmir / Torbalı / Ayrancılar Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/1/0/6/2/4/1715003789-792756-42601916.jpeg","Satılık Sıfır Dubleks Villa"
"https://www.hepsiemlak.com/izmir-guzelbahce-yali-satilik/daire/113556-675","16","5.900.000","18-12-2024","Satılık Daire","3 +
                          1","135 m²","26
                        Yaşında","Bahçe Katı","İzmir / Güzelbahçe / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/born-gayrimenkul-113556","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/5/3/1/1/e64195de-41ff-43fd-919b-18e69fa48175.jpg","Whatsapp","Born Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/1/4/8/8/3/4/0128d907-2ea4-44e6-9fa9-f0a29283250a.jpeg","Güzelbahçe Yalı Da Dubleks Bahçeli Daire"
"https://www.hepsiemlak.com/izmir-bornova-evka-4-satilik/daire/149940-199","12","1.480.000","05-01-2025","Satılık Daire","1 +
                          1","50 m²","21
                        Yaşında","Yüksek Giriş","İzmir / Bornova / Evka 4 Mah.","https://www.hepsiemlak.com/emlak-ofisi/bd-premium-emlak-149940","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/9/9/4/1/1219b1cc-3012-4610-81d7-be35d3c3b08f.jpg","Whatsapp","Bd Premıum Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/0/5/9/9/3/4/8f88fc6f-ebba-4c35-92b4-733ca0d1ebb7.jpeg","Manzaralı Yatırımlık Fırsat Eşyalı 1+1 Daire"
"https://www.hepsiemlak.com/izmir-konak-mimar-sinan-satilik/daire/6670-1668","19","6.950.000","17-01-2025","Satılık Daire","3 +
                          1","150 m²","26
                        Yaşında","6. Kat","İzmir / Konak / Mimar Sinan Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/2/7/4/6/3/4/c233d72a-48c9-4443-9ab2-2312c9f46e8f.jpeg","Eko Emlak'tan Alsancak Ali Çetinkaya Bulv. 3+1 Üzeri Ferah Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-colak-ibrahim-bey-satilik/daire/146166-117","9","4.250.000","25-01-2025","Satılık Daire","2 +
                          1","95 m²","2
                        Yaşında","4. Kat","İzmir / Seferihisar / Çolak İbrahim Bey Mah.","https://www.hepsiemlak.com/emlak-ofisi/astan-gayrimenkul-146166","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/6/4/1/100990df-343a-4cb0-bd62-c2375cd02f7b.jpg","Whatsapp","Astan Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/2/0/7/0/4/4/b5884d2c-889c-4d36-9177-12e520e908ed.jpeg","Ödüllü Projeden Çolak İbrahimbey'de 2+1 Fırsat Satılık"
"https://www.hepsiemlak.com/izmir-buca-camlikule-satilik/daire/64940-27","11","1.675.000","06-11-2024","Satılık Daire","2 +
                          1","100 m²","5
                        Yaşında","Kot 1","İzmir / Buca / Çamlıkule Mah.","https://www.hepsiemlak.com/emlak-ofisi/bozbey-emlak-64940","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/9/4/6/0/90060ad1-6cf0-4fda-b55a-264f4a97a5fc.jpg","Whatsapp","Bozbey Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/5/2/6/4/1/4/c99ee5df-9074-4b0c-8bdf-f89d04e09170.jpg","Bozbey Emlak'tan Yatırımlık Buca Çamlıkule Mah. 2+1 90 M2 Açık Mutfak Satılık Kot Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-aydin-satilik/daire/130288-631","9","3.800.000","13-01-2025","Satılık Daire","2 +
                          1","130 m²","4
                        Yaşında","1. Kat","İzmir / Karabağlar / Aydın Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-guven-gayrimenkul-130288","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/2/0/3/1/1bd08d7e-b9b7-4047-93f8-4562325bd584.jpg","Whatsapp","Turpa Güven Gayrimenkul","","Karabaglar Aydın Mh Satılık Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-manavkuyu-satilik/daire/22103-4965","16","5.250.000","02-12-2024","Satılık Daire","3 +
                          1","118 m²","Sıfır Bina","6. Kat","İzmir / Bayraklı / Manavkuyu Mah.","","","Whatsapp","","","Manavkuyu  Kızılay Kan Merkezi Yanı 150 M2 Daire Hissesi"
"https://www.hepsiemlak.com/izmir-buca-inkilap-satilik/daire/18435-5341","14","4.500.000","03-01-2025","Satılık Daire","2 +
                          1","95 m²","1
                        Yaşında","4. Kat","İzmir / Buca / İnkılap Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-akincilar-hipodrom-temsilciligi-18435","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/3/4/8/1/0/6639b02d-6b9c-4c8d-9e2d-fb18acd81ba0.jpg","Whatsapp","Turyap Akıncılar Hipodrom Temsilciliği","","İnkılap Mah. Asansörlü, Cadde Üstü 2+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-satilik/daire/86618-636","14","2.700.000","31-01-2025","Satılık Daire","3 +
                          1","110 m²","31
                        Yaşında","4. Kat","İzmir / Karabağlar / Üçkuyular Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/9/9/7/9/3/4/1735806607014-43979930.jpg","İnönücad.Paraleli Alierentürk Çok Yakını İzmir'inincisiyanı Stadkarşısıbakımlı"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-satilik/daire/117461-4033","23","2.750.000","25-01-2025","Satılık Daire","3 +
                          1","108 m²","26
                        Yaşında","3. Kat","İzmir / Bornova / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bornova-temsilciligi-117461","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/4/7/1/1/e3400cf3-6ede-454d-8f04-2da19d7c0136.jpg","Whatsapp","Turyap Bornova Temsilciliği","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/2/5/9/0/4/4/1819b0b2-899f-41e5-abcb-1dc87abef3bf.jpeg","Turyap'tan Mevlana Mahallesinde Arakat Satılık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-satilik/daire/114107-1576","26","3.850.000","14-01-2025","Satılık Daire","2 +
                          1","100 m²","26
                        Yaşında","1. Kat","İzmir / Balçova / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/cokyasar-gayrimenkul-114107","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/1/4/1/1/aef09813-17f3-473f-9ac5-91fc79ac3146.jpg","Whatsapp","Çokyaşar Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/6/6/5/7/3/4/8814619f-9fe9-4299-88eb-9af8af3846c7.jpeg","Balçova Sakarya Cad. 2+1 Jeotermalli İçi Bakımlı Satılık Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-duzce-satilik/mustakil-ev/151096-12","12","5.000.000","03-01-2025","Satılık Müstakil Ev","4 +
                          1","180 m²","75
                        Yaşında","","İzmir / Seferihisar / Düzce Mah.","https://www.hepsiemlak.com/emlak-ofisi/rumeli-gayrimenkul-151096","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/0/1/5/1/910a3771-fb89-48d2-968a-1ed9fe8cc70e.jpg","Whatsapp","Rumeli Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/7/5/4/9/3/4/1735309214-9292169-43945706.jpeg","Düzce Köyünde Muhteşem Müstakil Ev"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-satilik/daire/38586-492","24","5.250.000","24-12-2024","Satılık Daire","4 +
                          1","140 m²","30
                        Yaşında","3. Kat","İzmir / Karşıyaka / Bahçelievler Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/6/8/0/9/3/4/7a3a0bd4-d428-4d34-95a0-115194d5302d.jpg","Karşıyaka Bahçelievler Mh 4+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-konak-levent-satilik/daire/0-43902301","12","1.600.000","20-01-2025","Satılık Daire","3 +
                          1","100 m²","40
                        Yaşında","2. Kat","İzmir / Konak / Levent Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/3/2/0/9/3/4/1734805022401-43902301.jpg","Ferahli Mah.3+1 Geniş Ferah Tadilatli Acil Satilik"
"https://www.hepsiemlak.com/izmir-menderes-cuneytbey-satilik/daire/0-43884557","12","2.800.000","18-12-2024","Satılık Daire","2 +
                          1","70 m²","10
                        Yaşında","3. Kat","İzmir / Menderes / Cüneytbey Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/5/4/8/8/3/4/1734521072-188321-43884557.jpeg","Yatırım Fırsatı! 65 M² Asansörlü Modern Daire - Doğalgaz Kapıda, Uygun Fiyat"
"https://www.hepsiemlak.com/izmir-buca-ataturk-satilik/daire/147679-61","14","4.850.000","31-12-2024","Satılık Daire","3 +
                          1","160 m²","5
                        Yaşında","2. Kat","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/atam-emlak-satis-kiralama-ofisi-147679","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Whatsapp","Atam Emlak Satış & Kiralama Ofisi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/5/2/7/9/3/4/ab6b35eb-234f-4f34-8460-366fb8df352f.jpeg","Atatürk Mahallesi Kadın Doğum Hastahanesine Yürüme Mesafesi 3+1"
"https://www.hepsiemlak.com/izmir-torbali-cumhuriyet-satilik/daire/121235-36","14","1.850.000","10-12-2024","Satılık Daire","2 +
                          1","120 m²","25
                        Yaşında","Zemin","İzmir / Torbalı / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/can-emlak-121235","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/3/2/1/2/1/44bd4224-2d4a-43cf-8ea3-509eb1a7362e.jpg","Whatsapp","Can Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/3/3/8/3/4/77c8fb56-ed9f-4475-ab04-f941c27f1dcc.jpg","Cumhuriyet Mahallesinde Satlık 2+1 Daire"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-satilik/daire/130030-345","12","3.800.000","13-12-2024","Satılık Daire","Stüdyo","50 m²","4
                        Yaşında","11. Kat","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/cihan-gayrimenkul-kusadasi-130030","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/0/0/3/1/6f08f8a9-9fdb-4105-ba80-7d3804954bf6.jpg","Whatsapp","Cihan Gayrimenkul Kuşadası","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/1/4/8/6/3/4/1731310432206-43684160.jpg","İzmir Folkart Life Satılık Daire"
