"img-link href","list-view-image src","photo-count","list-view-price","list-view-date","list-view-title","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/izmir-buca-29-ekim-satilik/mustakil-ev/145203-8","","35","4.500.000","21-01-2025","","Satılık Müstakil Ev","2 +
                          1","420 m²","1
                        Yaşında","","İzmir / Buca / 29 Ekim Mah.","https://www.hepsiemlak.com/emlak-ofisi/ada-emlak-145203","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/2/1/7/2/4/cae66ba3-eada-43a7-8921-7674dd9c4215.jpeg","Whatsapp","Ada Emlak",""
"https://www.hepsiemlak.com/izmir-karabaglar-yunus-emre-satilik/bina/122759-639","","45","3.500.000","20-01-2025","","Satılık Bina","2 +
                          1","105 m²","30
                        Yaşında","","İzmir / Karabağlar / Yunus Emre Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/9/8/9/6/2/4/1716450613052-42698992.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-aksoy-satilik/daire/123982-137","","35","2.750.000","26-01-2025","","Satılık Daire","2 +
                          1","95 m²","30
                        Yaşında","En Üst Kat","İzmir / Karşıyaka / Aksoy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/9/6/4/3/2/4/d4433307-8ce1-41eb-bac6-8de766594c50.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayindir-cinardibi-satilik/mustakil-ev/128656-198","","40","11.940.000","21-01-2025","","Satılık Müstakil Ev","4 +
                          1","808 m²","5
                        Yaşında","Bahçe Katı","İzmir / Bayındır / Çınardibi Mah.","https://www.hepsiemlak.com/emlak-ofisi/pusula-emlak-yatirim-danismanligi-128656","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/0/9/1/2/2/4/8ffe1e5a-2cf4-4d28-b33c-41bf9ddf7bf1.jpeg","Whatsapp","Pusula Emlak Yatırım Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-seferihisar-mersin-alani-satilik/yazlik/136024-74","","26","6.000.000","27-01-2025","","Satılık Yazlık","3 +
                          1","190 m²","9
                        Yaşında","Villa Katı","İzmir / Seferihisar / Mersin Alanı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/3/9/6/0/2/4/1705567532174-42069340.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-satilik/daire/27947-7284","","21","5.500.000","25-01-2025","","Satılık Daire","4 +
                          1","220 m²","29
                        Yaşında","2. Kat","İzmir / Karabağlar / Esenyalı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/0/9/1/7/2/4/c7639095-ec01-4f9e-a078-dc5627f9d0ba.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-seferihisar-orhanli-satilik/koy-evi/120390-104","","44","5.500.000","26-01-2025","","Satılık Köy Evi","2 +
                          2","200 m²","5
                        Yaşında","","İzmir / Seferihisar / Orhanlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/1/2/0/6/1/4/20d82d66-5464-48a1-813c-f08d4a116ad3.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-satilik/daire/2186-12102","","30","4.750.000","21-01-2025","","Satılık Daire","3 +
                          1","130 m²","9
                        Yaşında","2. Kat","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyculer-gayrimenkul-limited-2186","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/2/5/2/5/3/4/4f0e49a1-6fae-443f-bd21-23a7093ac173.jpg","Whatsapp","Köycüler Gayrimenkul Limited",""
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-satilik/daire/91814-917","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/0/7/7/1/2/4/1707434772920-42177053.jpg","29","3.850.000","22-01-2025","","Satılık Daire","1 +
                          1","50 m²","Sıfır Bina","Yüksek Giriş","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/9-eylul-emlak-91814","","Whatsapp","9 Eylül Emlak",""
"https://www.hepsiemlak.com/izmir-torbali-pancar-satilik/daire/124859-253","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/6/0/7/0/4/4/1737403860756-44070639.jpg","34","2.850.000","20-01-2025","","Satılık Daire","2 +
                          1","103 m²","2
                        Yaşında","Ara Kat","İzmir / Torbalı / Pancar Mah.","https://www.hepsiemlak.com/emlak-ofisi/gungor-emlak-124859/ferrahi-gungor-2973418","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/1/4/3/7/9/2/b78590b9-1f1a-47be-ad9f-32ded1e734f7.jpg","Whatsapp","Güngör Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-satilik/yazlik/123752-1826","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/8/1/6/7/3/4/e001b2fa-ad40-4592-b75a-403d93b8e91c.jpeg","34","8.900.000","25-01-2025","","Satılık Yazlık","3 +
                          1","140 m²","Sıfır Bina","Bahçe Katı","İzmir / Menderes / Çukuraltı Mah.","https://www.hepsiemlak.com/emlak-ofisi/emko-gsd-123752","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/7/3/2/1/abc4907a-e7c9-426c-8685-c18f3a310527.jpg","Whatsapp","Emko Gsd",""
"https://www.hepsiemlak.com/izmir-menemen-kasimpasa-satilik/daire/24618-519","","34","2.500.000","25-01-2025","","Satılık Daire","3 +
                          1","130 m²","18
                        Yaşında","1. Kat","İzmir / Menemen / Kasımpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/4/0/5/3/6/3/a4a17f47-8ba2-4c71-a08a-d7858280db54.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-germiyan-satilik/prefabrik/97586-525","","11","3.900.000","24-01-2025","","Satılık Prefabrik","1 +
                          1","152 m²","1
                        Yaşında","Bahçe Katı","İzmir / Çeşme / Germiyan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/9/1/4/8/0/4/1685005160620-40841905.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-9-eylul-satilik/daire/145319-78","","18","3.125.000","27-01-2025","","Satılık Daire","2 +
                          1","92 m²","Sıfır Bina","Yüksek Giriş","İzmir / Menemen / 9 Eylül Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/7/9/9/0/4/4/1a4e4e0e-4940-42bb-902d-aeea23fd9cef.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-inkilap-satilik/daire/91567-2090","","39","5.250.000","26-01-2025","","Satılık Daire","3 +
                          1","170 m²","11
                        Yaşında","4. Kat","İzmir / Buca / İnkılap Mah.","https://www.hepsiemlak.com/emlak-ofisi/berk-emlak-91567","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/0/9/9/0/4/4/5c7492ff-e870-445b-a35f-71e860e49a6b.jpeg","Whatsapp","Berk Emlak",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-satilik/daire/143815-244","","33","4.750.000","26-01-2025","","Satılık Daire","3 +
                          1","135 m²","13
                        Yaşında","Ara Kat","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-jasse-143815","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/5/7/9/0/4/4/d9787d21-080a-41d6-bc5e-d8e9a12fe5de.jpg","Whatsapp","Coldwell Banker Jasse",""
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-satilik/daire/34418-1960","","13","6.000.000","26-01-2025","","Satılık Daire","2 +
                          1","115 m²","Sıfır Bina","3. Kat","İzmir / Karabağlar / Basın Sitesi Mah.","https://www.hepsiemlak.com/emlak-ofisi/adres-grup-gayrimenkul-34418/ayfer-dinar-707696","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/5/2/0/9/3/4/8fb97813-a18e-4fb9-bc85-ff36b7dc1f8e.jpg","Whatsapp","Adres Grup Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/4/4/3/0/e6fbe94b-653c-4fce-a169-d5ab98632d6f.jpg"
"https://www.hepsiemlak.com/izmir-urla-kalabak-satilik/mustakil-ev/107888-2109","","28","8.750.000","24-01-2025","","Satılık Müstakil Ev","3 +
                          1","150 m²","21
                        Yaşında","","İzmir / Urla / Kalabak Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-atak-107888","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/5/7/9/3/4/f9c996fc-fe4b-478f-bd1a-896f67710029.jpeg","Whatsapp","Coldwell Banker Atak",""
"https://www.hepsiemlak.com/izmir-bayrakli-muhittin-erener-satilik/mustakil-ev/129267-437","","12","990.000","27-01-2025","","Satılık Müstakil Ev","4 +
                          2","104 m²","41
                        Yaşında","","İzmir / Bayraklı / Muhittin Erener Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/1/0/8/3/4/1733249288-085526-43801405.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-goztepe-satilik/daire/21865-5182","","28","5.500.000","22-01-2025","","Satılık Daire","3 +
                          1","124 m²","40
                        Yaşında","3. Kat","İzmir / Konak / Göztepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/1/7/6/3/4/1734370277-1456761-43671187.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-guven-satilik/daire/24511-9272","","19","3.250.000","21-01-2025","","Satılık Daire","3 +
                          1","115 m²","17
                        Yaşında","1. Kat","İzmir / Buca / Güven Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/9/3/7/0/4/4/cb07586d-607e-450d-9bc1-7ac894e211cc.jpg","Whatsapp","Turyap Şirinyer",""
"https://www.hepsiemlak.com/izmir-torbali-muratbey-satilik/mustakil-ev/102474-1425","","19","2.700.000","21-01-2025","","Satılık Müstakil Ev","2 +
                          1","148 m²","40
                        Yaşında","","İzmir / Torbalı / Muratbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/gold-emlak-102474","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/4/7/9/3/3/4/7fd88937-73e9-4548-9a04-e54d184b3267.jpg","Whatsapp","Gold Emlak",""
"https://www.hepsiemlak.com/izmir-karabaglar-uzundere-satilik/daire/90478-1814","","19","2.618.000","24-01-2025","","Satılık Daire","3 +
                          1","116 m²","Sıfır Bina","7. Kat","İzmir / Karabağlar / Uzundere Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-alfa-90478","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/8/8/2/1/4/9576a04f-da7b-4f75-98ad-78ef8f2af16d.jpg","Whatsapp","Startkey Alfa",""
"https://www.hepsiemlak.com/izmir-buca-ufuk-satilik/daire/126264-1947","","33","4.750.000","25-01-2025","","Satılık Daire","3 +
                          1","150 m²","14
                        Yaşında","1. Kat","İzmir / Buca / Ufuk Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-arma-126264","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/7/5/9/0/4/4/d637dbc4-86bf-450a-8657-fcf23e671eb8.jpg","Whatsapp","Remax Arma",""
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-satilik/daire/126265-349","","33","3.350.000","21-01-2025","","Satılık Daire","2 +
                          1","110 m²","30
                        Yaşında","3. Kat","İzmir / Karabağlar / Doğanay Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/4/5/7/0/4/4/b8021945-3073-4b2e-93e6-b7ff98696987.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menderes-cileme-satilik/mustakil-ev/145690-23","","14","1.970.000","21-01-2025","","Satılık Müstakil Ev","2 +
                          1","75 m²","3
                        Yaşında","Bahçe Katı","İzmir / Menderes / Çileme Mah.","https://www.hepsiemlak.com/emlak-ofisi/akin-emlak-145690","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/9/5/7/0/4/4/b55949d0-7375-4ee0-bddc-af2617cd8509.jpeg","Whatsapp","Akın Emlak",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-satilik/daire/144696-195","","14","2.250.000","20-01-2025","","Satılık Daire","1 +
                          1","50 m²","3
                        Yaşında","2. Kat","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/ref-group-144696/nuh-karaman-4091828","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/8/6/7/8/3/4/1734422421653-43876896.jpg","Whatsapp","Ref Group","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/6/4/4/1/6fcc3f83-eccf-4283-89de-cda681bcfb86.jpg"
"https://www.hepsiemlak.com/izmir-odemis-hurriyet-satilik/daire/140959-98","","14","2.000.000","26-01-2025","","Satılık Daire","2 +
                          1","120 m²","25
                        Yaşında","3. Kat","İzmir / Ödemiş / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/dinc-gayrimenkul-140959","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/9/0/5/3/4/1728418650326-43509626.jpg","Whatsapp","Dinç Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-satilik/villa/35460-333","","15","21.500.000","20-01-2025","","Satılık Villa","4 +
                          2","150 m²","25
                        Yaşında","","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/emlak-ofisi/utkum-emlak-danismanligi-35460","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/5/1/7/3/4/a0988e85-ece4-4347-bb5e-26aaaf2ab15e.jpg","Whatsapp","Utkum Emlak Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-buca-inkilap-satilik/daire/111960-275","","27","4.500.000","26-01-2025","","Satılık Daire","3 +
                          1","110 m²","Sıfır Bina","2. Kat","İzmir / Buca / İnkılap Mah.","https://www.hepsiemlak.com/emlak-ofisi/uygun-insaat-emlak-111960","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/9/6/9/8/3/4/2ed2637b-ce36-40ac-9c07-00777c7175b4.jpg","Whatsapp","Uygun İnşaat Emlak",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-satilik/daire/16657-2948","","27","4.750.000","27-01-2025","","Satılık Daire","3 +
                          1","140 m²","33
                        Yaşında","2. Kat","İzmir / Karşıyaka / Bostanlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/7/0/8/8/3/4/1734456680228-43880786.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-dalyan-satilik/villa/60930-2840","","17","16.000.000","25-01-2025","","Satılık Villa","4 +
                          1","160 m²","20
                        Yaşında","","İzmir / Çeşme / Dalyan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/9/1/7/0/4/4/2880d49b-5e1b-442e-bb94-13f631dcee9a.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-satilik/daire/144072-190","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/9/5/9/0/4/4/a976d6a7-1d77-41e8-924f-4657e463a824.jpeg","24","2.650.000","25-01-2025","","Satılık Daire","1 +
                          1","84 m²","Sıfır Bina","3. Kat","İzmir / Menemen / 85. Yıl Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kare-144072","","Whatsapp","Remax Kare",""
"https://www.hepsiemlak.com/izmir-bayrakli-gumuspala-satilik/daire/117461-4043","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/3/5/9/0/4/4/a0838bb3-33ce-43df-92f6-9b5010a133b6.jpeg","35","5.900.000","25-01-2025","","Satılık Daire","3 +
                          1","130 m²","11
                        Yaşında","2. Kat","İzmir / Bayraklı / Gümüşpala Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bornova-temsilciligi-117461","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/4/7/1/1/e3400cf3-6ede-454d-8f04-2da19d7c0136.jpg","Whatsapp","Turyap Bornova Temsilciliği",""
"https://www.hepsiemlak.com/izmir-cigli-esentepe-satilik/daire/134354-1671","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/1/0/9/0/4/4/1d8e2c24-7f19-4ea4-82dd-d3e1bdf67d86.jpg","23","3.825.000","24-01-2025","","Satılık Daire","2 +
                          1","95 m²","6
                        Yaşında","Ara Kat","İzmir / Çiğli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-target-134354","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/3/4/3/1/d4140d9b-5657-4d30-916f-e195a73f326d.jpg","Whatsapp","Remax Target",""
"https://www.hepsiemlak.com/izmir-torbali-muratbey-satilik/daire/153931-120","","19","3.600.000","23-01-2025","","Satılık Daire","2 +
                          1","110 m²","Sıfır Bina","Ara Kat","İzmir / Torbalı / Muratbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/azad-gayrimenkul-153931","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/3/6/8/0/4/4/1737654992-886029-44086319.jpeg","Whatsapp","Azad Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-karsiyaka-fikri-altay-satilik/daire/145961-86","","30","4.330.000","22-01-2025","","Satılık Daire","2 +
                          1","105 m²","Sıfır Bina","3. Kat","İzmir / Karşıyaka / Fikri Altay Mah.","https://www.hepsiemlak.com/emlak-ofisi/zer-gayrimenkul-ofisi-145961","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/5/8/7/0/4/4/25e90e30-c449-44ab-9583-06270f96a933.jpg","Whatsapp","Zer Gayrimenkul Ofisi",""
"https://www.hepsiemlak.com/izmir-narlidere-narli-satilik/daire/21671-6397","","43","12.000.000","22-01-2025","","Satılık Daire","3 +
                          1","130 m²","Sıfır Bina","2. Kat","İzmir / Narlıdere / Narlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/a24-site-gayrimenkul-danismanligi-21671","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/8/7/0/4/4/57077e02-587a-4981-8a0a-59de054893ec.jpg","Whatsapp","A24 Site Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-dikili-candarli-satilik/villa/143963-111","","35","10.500.000","22-01-2025","","Satılık Villa","4 +
                          1","325 m²","Sıfır Bina","Bahçe Katı","İzmir / Dikili / Çandarlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/0/8/0/4/4/becff580-2207-42d8-ad34-9acad22217b2.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-seferihisar-mersin-alani-satilik/daire/151934-74","","32","5.500.000","21-01-2025","","Satılık Daire","2 +
                          1","100 m²","12
                        Yaşında","Yüksek Giriş","İzmir / Seferihisar / Mersin Alanı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-ayyildizhan-emlak-151934","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/3/5/7/0/4/4/1737470460306-44075332.jpg","Whatsapp","Turpa Ayyıldız&han Emlak",""
"https://www.hepsiemlak.com/izmir-bayrakli-postacilar-satilik/daire/140904-209","","29","9.000.000","21-01-2025","","Satılık Daire","3 +
                          1","160 m²","11
                        Yaşında","7. Kat","İzmir / Bayraklı / Postacılar Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-zirve-gayrimenkul-140904","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/9/5/7/0/4/4/692cecc0-41bc-4f3a-9349-e3878a6fd28d.jpeg","Whatsapp","Startkey Zirve Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-bergama-derekoy-hacilar-satilik/mustakil-ev/130998-156","","26","4.500.000","23-01-2025","","Satılık Müstakil Ev","1 +
                          1","334 m²","2
                        Yaşında","","İzmir / Bergama / Dereköy Hacılar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/7/0/4/0/4/4/1736928000259-44040778.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-efeler-satilik/daire/142802-129","","23","3.375.000","22-01-2025","","Satılık Daire","3 +
                          1","110 m²","26
                        Yaşında","4. Kat","İzmir / Buca / Efeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/rookz-diamond-142802","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/1/3/2/0/4/4/d8ed2b27-f6c3-4fae-8f0a-5671fdaa8007.jpg","Whatsapp","Rookz Dıamond",""
"https://www.hepsiemlak.com/izmir-menemen-ulus-satilik/daire/125796-1500","","27","3.300.000","24-01-2025","","Satılık Daire","2 +
                          1","105 m²","7
                        Yaşında","En Üst Kat","İzmir / Menemen / Ulus Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-iya-gayrimenkul-125796","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/4/8/0/0/4/4/ddb30084-aa6d-4ff8-85de-ae59d0a92d78.jpg","Whatsapp","Coldwell Banker İya Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-menemen-istiklal-satilik/daire/125876-2368","","35","3.700.000","20-01-2025","","Satılık Daire","3 +
                          1","145 m²","14
                        Yaşında","5. Kat","İzmir / Menemen / İstiklal Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/9/7/0/0/4/4/dbe30083-7d36-407b-8c5b-81d483cbd5a9.jpg","Whatsapp","Kw Alesta-viya-orsa 4",""
"https://www.hepsiemlak.com/izmir-foca-kozbeyli-satilik/villa/152395-26","","31","11.350.000","23-01-2025","","Satılık Villa","3 +
                          1","150 m²","Sıfır Bina","","İzmir / Foça / Kozbeyli Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-eski-foca-temsilciligi-152395","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/9/4/9/3/4/6c7ec82f-dc87-4770-acd6-261ed3a77fcf.jpg","Whatsapp","Turyap Eski Foça Temsilciliği",""
"https://www.hepsiemlak.com/izmir-karsiyaka-demirkopru-satilik/daire/65161-7428","","59","6.875.000","23-01-2025","","Satılık Daire","3 +
                          1","155 m²","9
                        Yaşında","Yüksek Giriş","İzmir / Karşıyaka / Demirköprü Mah.","https://www.hepsiemlak.com/emlak-ofisi/muga-gayrimenkul-65161","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/8/2/4/9/3/4/ab29d986-7fec-47b1-8655-145178680b5f.jpg","Whatsapp","Muga Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-aliaga-yenisakran-satilik/daire/142333-495","","35","4.050.000","25-01-2025","","Satılık Daire","4 +
                          1","200 m²","Sıfır Bina","3. Kat","İzmir / Aliağa / Yenişakran Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-aliaga-subesi-142333","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/4/2/6/8/3/4/aa629b2c-e820-43cf-92b0-56158f118fa6.jpg","Whatsapp","Turyap Aliağa Şubesi","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-satilik/yazlik/137372-107","","28","6.250.000","25-01-2025","","Satılık Yazlık","3 +
                          1","130 m²","15
                        Yaşında","Villa Katı","İzmir / Menderes / Çukuraltı Mah.","https://www.hepsiemlak.com/emlak-ofisi/tosun-emlak-137372","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/7/0/4/8/3/4/1733909796-036426-43840794.jpeg","Whatsapp","Tosun Emlak",""
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-satilik/daire/144707-35","","35","7.000.000","20-01-2025","","Satılık Daire","3 +
                          1","120 m²","12
                        Yaşında","Giriş Katı","İzmir / Foça / Mustafa Kemal Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-ref-gayrimenkul-144707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/7/3/3/8/3/4/73991bb6-b8c0-42c2-91ed-316d996d7ff9.jpg","Whatsapp","Startkey Ref Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-satilik/daire/31745-21675","","35","6.000.000","23-01-2025","","Satılık Daire","3 +
                          1","135 m²","56
                        Yaşında","5. Kat","İzmir / Karşıyaka / Tersane Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/6/5/8/7/3/4/5c33cdc2-40f1-4ddb-ae72-04b555042169.jpg","Whatsapp","Kw Alesta-viya-orsa 5",""
"https://www.hepsiemlak.com/izmir-menemen-villakent-satilik/villa/140980-1","","58","11.500.000","21-01-2025","","Satılık Villa","4 +
                          1","225 m²","Sıfır Bina","","İzmir / Menemen / Villakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-kuzey-gayrimenkul-140980","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/6/7/7/3/4/02a4e074-bfc1-4e44-a511-0983e5215af0.jpg","Whatsapp","Startkey Kuzey Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-menemen-istiklal-satilik/daire/145761-165","","34","8.400.000","24-01-2025","","Satılık Daire","3 +
                          1","170 m²","1
                        Yaşında","8. Kat","İzmir / Menemen / İstiklal Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-first-145761/derya-tutuncuoglu-4130127","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/1/3/6/7/3/4/da121059-3c62-4c71-a051-15ff3b058f4e.jpg","Whatsapp","Remax First","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/7/5/4/1/04981d0d-c4e3-478b-9ca6-1ddc30a791d8.jpg"
"https://www.hepsiemlak.com/izmir-cigli-izkent-satilik/daire/135798-94","","23","2.325.000","23-01-2025","","Satılık Daire","2 +
                          1","95 m²","26
                        Yaşında","Ara Kat","İzmir / Çiğli / İzkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-casa-135798","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/3/5/3/7/3/4/f2936bef-a9e6-44ab-9bcf-bb22393b617d.jpg","Whatsapp","Startkey Casa",""
"https://www.hepsiemlak.com/izmir-konak-goztepe-satilik/daire/136408-518","","60","3.650.000","25-01-2025","","Satılık Daire","2 +
                          1","90 m²","35
                        Yaşında","Yüksek Giriş","İzmir / Konak / Göztepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/3/1/8/5/3/4/7ec06a13-bf86-43a1-8577-a841682cc8bf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-dikili-cumhuriyet-satilik/villa/57701-2960","","42","7.500.000","22-01-2025","","Satılık Villa","3 +
                          1","140 m²","1
                        Yaşında","","İzmir / Dikili / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/dikili-guven-emlak-57701","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/1/5/7/4/3/4/51d355e3-9624-4cd4-8691-fdbe19370036.jpg","Whatsapp","Dikili Güven Emlak",""
